15822,15361.717583946636
15823,16362.16829481834
15824,35991.00036889433
15825,11155.922034227238
15827,25559.06971719261
15828,16764.29204758457
15829,9922.673081975234
15830,13558.677365492644
15831,10902.382925103762
15832,16847.5539263658
15833,26634.902895272975
15834,14233.538433603237
15836,19918.039802930518
15838,16856.225106141104
15840,15451.936263450818
15841,16452.386974322522
15842,36081.21904839851
15843,11246.14071373142
15844,25649.288396696793
15845,16854.510727088753
15846,10012.891761479415
15847,13648.896044996825
15848,16892.66326611789
15849,10992.601604607944
15850,17913.226236138038
15851,14323.757113107418
15852,25694.397736448886
15853,14532.70832925601
15854,20008.2584824347
15855,16946.443785645286
15856,11892.022575721108
15857,17021.455741446
15858,16542.6056538267
15859,36171.437727902696
15860,11336.359393235602
15861,16944.729406592935
15862,13739.114724501007
15863,15542.154942955
15864,12652.280203710492
15865,29646.742919278364
15866,10103.110440983597
15867,12581.11630612137
15868,18003.44491564222
15869,17027.991285374163
15870,26815.34025428134
15871,14413.9757926116
15873,23987.996014442495
15874,29691.852259030453
15875,17111.674420950178
15876,16632.824333330882
15877,36261.656407406874
15878,17073.10062512625
15879,12742.498883214674
15880,17034.948086097116
15881,14702.766397703828
15882,17156.78376070227
15883,10193.329120487779
15884,13829.333404005189
15885,15677.482962211274
15887,11471.687412491874
15888,18093.6635951464
15889,26905.55893378552
15890,14504.194472115782
15891,25874.83509545725
15892,14713.145688264372
15893,29782.070938534634
15894,11218.148303368398
15895,18138.772934898494
15897,17125.166765601294
15898,10283.54779999196
15899,17163.319304630433
15900,12117.56927448156
15901,29827.180278286723
15902,17247.002440206452
15903,15767.701641715452
15904,16768.152352587156
15905,36396.98442666315
15906,11561.906091996054
15907,14594.413151619963
15908,25965.053774961427
15909,14803.364367768554
15910,17217.09982415783
15912,15812.810981467544
15913,16813.261692339245
15914,11308.366982872578
15915,27040.88695304179
15916,26010.16311471352
15918,17337.221119710634
15919,10373.76647949614
15920,14009.770763013552
15921,36487.203106167326
15922,11652.124771500236
15923,14893.583047272736
15924,12968.045581975126
15925,17307.31850366201
15926,11353.476322624669
15927,18274.100954154765
15928,17298.647323886704
15929,14007.539501959833
15930,15903.029660971726
15932,17305.604124609657
15933,17352.4278434141
15934,10463.98515900032
15935,14099.989442517734
15936,27131.105632545972
15937,14729.741170876234
15939,11742.343451004417
15940,26145.49113396979
15941,13058.264261479308
15942,17350.71346436175
15943,14145.098782269823
15944,17388.866003390885
15945,30052.72697704718
15947,17472.549138966904
15949,16993.69905134761
15950,36622.5311254236
15951,11488.80434188094
15952,18409.428973411035
15953,14819.959850380415
15954,15028.911066529006
15955,17442.646522918283
15957,16038.357680227997
15958,11832.562130508599
15959,17479.084682895067
15960,27266.433651802243
15961,14865.069190132504
15962,20549.570559459786
15963,17440.93214386593
15964,30142.945656551357
15965,14235.317461774004
15966,17083.91773085179
15967,36712.74980492778
15968,11579.023021385121
15969,18499.647652915217
15970,16883.023555480995
15971,15119.129746033188
15972,17532.865202422465
15973,17607.877158223175
15974,10644.422518008683
16239,7359.837048330955
16240,4763.683165714445
16241,6199.052421307097
16243,4000.0960977768573
16244,3701.8300621465423
16246,6306.242236994289
16247,7680.541107547545
16248,8740.605118201578
16249,6797.927472203172
16252,6843.036811955268
16253,10836.68273242635
16255,4535.754750110031
16256,5851.4642531102345
16257,8335.430194161032
16258,9990.518759133607
16259,6020.053613895632
16260,8785.714457953669
16261,7450.055727835136
16262,4853.9018452186265
16264,3461.229307659645
16265,6289.271100811277
16266,4090.314777281039
16267,3792.048741650723
16268,5586.092154022318
16269,6884.842826270429
16270,7770.759787051727
16271,6888.146151707353
16272,4520.932965590331
16273,12355.584100980299
16274,10926.901411930532
16275,4359.964670790841
16276,4625.973429614212
16277,5941.682932614416
16278,3837.158081402814
16279,8425.648873665212
16280,6441.57025625056
16281,8875.93313745785
16282,12370.294694236212
16283,7540.274407339318
16284,6379.489780315459
16285,6155.381633151904
16286,4671.082769366303
16287,5676.310833526499
16288,10125.84677838988
16289,6975.061505774611
16290,7860.978466555907
16291,4180.53345678522
16292,6978.364831211535
16293,4063.4065808392425
16294,12661.407549111187
16295,4611.151645094512
16296,4989.229864474898
16297,12445.802780484479
16298,6424.599120067549
16299,6531.788935754741
16300,4450.183350295023
16301,7906.087806307998
16302,8966.15181696203
16303,3927.376760906995
16304,8515.867553169393
16305,5034.339204226989
16306,4153.625260343423
16307,10216.06545789406
16308,11062.229431186803
16309,4495.292690047113
16310,6245.600312656085
16312,4270.752136289401
16313,6077.010951870688
16315,7068.583510715715
16316,5811.638852782771
16317,7474.708251224794
16318,3997.840424724719
16319,10060.280622275357
16320,12335.127284617865
16321,6421.113439888128
16323,6909.495349660087
16324,8855.476321095417
16325,6912.798675097011
16326,8405.192057302778
16327,12796.735568367461
16328,4746.479664350783
16329,5124.55788373117
16330,6559.927139323821
16332,6335.818992160266
16333,8041.41582556427
16334,4851.520128374666
16336,6167.229631374868
16337,4062.704780163267
16338,7765.821106099771
16339,4288.953279599695
16340,10351.393477150334
16341,6712.226294763103
16342,11197.557450443077
16343,4630.6207093033845
16345,8086.5251653163605
16346,9146.589175970392
16347,7203.911529971987
16348,8696.304912177755
16349,4836.698343854965
16350,5214.776563235351
16351,10396.502816902423
16353,6757.335634515194
16354,6426.037671664448
16355,4941.738807878846
16356,4152.923459667448
16357,8741.414251929846
16358,3822.10402567637
16359,7249.020869724078
16360,6237.476534289248
16361,7856.039785603952
16363,5259.885902987442
16364,4379.171959103876
16365,12716.458818997024
16366,11287.776129947257
16367,7290.826884039245
16368,8176.743844820541
16369,4496.2988350498545
16370,6302.557650631141
16371,10486.721496406604
16372,6740.364498332184
16373,6847.554314019375
16374,4765.948728559657
16375,8221.853184572632
16377,6347.666990383231
16378,4243.142139171629
16379,7339.239549228259
16380,9281.917195226664
16381,6516.2563511686285
16383,7946.258465108132
16386,4469.390638608058
16387,12806.677498501205
16388,11377.994809451437
16389,7381.045563543426
16390,4288.251478923719
16391,7384.34888898035
16392,8876.742271186118
16393,5017.135702863327
16395,12851.786838253294
16396,6937.772993523557
16397,4856.167408063838
16399,9372.135874730846
16401,4631.626854306126
16402,6437.885669887412
16404,13112.500946632095
16405,8036.477144612314
16406,5440.3232619958035
16407,4559.609318112239
