15822,14339.769038228045
15823,14578.177077485308
15824,35925.37151288375
15825,10079.44014608253
15827,24991.79204288612
15828,16385.437010380007
15829,12352.350178700868
15830,12164.135241101432
15831,9693.520299277441
15832,14803.425146541696
15833,24688.97061306787
15834,13572.300591297786
15836,14164.949807440044
15838,16808.433496335576
15840,14571.693717628623
15841,14355.122036484376
15842,36108.50029366523
15843,9961.31691428708
15844,24958.916139489633
15845,16070.068187271152
15846,12224.33254520003
15847,12185.208635322831
15848,15187.827632567089
15849,12284.792792175704
15850,24841.08069077342
15851,16342.463167639988
15852,26405.495477792618
15853,15502.861261652979
15854,16935.858061362764
15855,18695.564850408286
15856,16832.463269377044
15857,17328.291746922292
15858,16719.408634291445
15859,39339.86461577701
15860,11671.533363516455
15861,18327.495988268314
15862,13911.995529068396
15863,16659.024188799554
15864,17000.15212127565
15865,17000.15212127565
15866,14119.404073599668
15867,16193.17871782634
15868,23944.263959332548
15869,16203.936118024467
15870,27399.67065749648
15871,15690.103719750126
15873,16193.17871782634
15874,16193.17871782634
15875,17121.229943720795
15876,17258.20191590362
15877,38956.0422986342
15878,18855.859782051637
15879,18845.102381853507
15880,19323.489021383884
15881,18845.102381853507
15882,19194.38942022169
15883,15410.70760094446
15884,14989.742195786872
15885,18729.137485351053
15887,13024.703339561234
15888,27137.602273466222
15889,30044.65058862407
15890,18685.975489506585
15891,27425.65272419727
15892,16665.84731574719
15893,19503.843322311455
15894,11687.353905890359
15895,25986.987825947966
15897,18426.48866583049
15898,13844.16641865248
15899,17892.13850137516
15900,17383.576006345822
15901,17432.75879555255
15902,18058.959634700153
15903,14821.106609363158
15904,14798.748292025348
15905,37551.2314670504
15906,9819.860052307653
15907,14300.841368451394
15908,24661.307954855038
15909,13405.320941877198
15910,16898.994788203327
15912,16904.160701517245
15913,17133.80800987262
15914,11713.74300955994
15915,28453.23807392872
15916,26638.76526882678
15918,17673.471158229557
15919,14054.034508192894
15920,13630.243948087083
15921,39179.49635508931
15922,11467.425704716263
15923,14875.932959177935
15924,16700.994939149634
15925,18302.56964510617
15926,11552.488340158576
15927,24307.922107182323
15928,17500.17704476808
15929,14661.142702530622
15930,14563.646620768292
15932,16313.664772023316
15933,17026.98124761484
15934,12503.246448735283
15935,12859.691068565484
15936,26513.15605315035
15937,14343.52651457999
15939,9166.344558344837
15940,24545.56120404181
15941,13068.70713885779
15942,14977.7341882551
15943,11442.68462779582
15944,14324.356630094146
15945,13068.70713885779
15947,14550.461874508968
15949,15550.000284331163
15950,37603.11601860758
15951,7594.611607293428
15952,21011.123926691642
15953,13294.058472840536
15954,11945.216503930542
15955,16177.022922711129
15957,20617.514316097328
15958,15414.247217674945
15959,20640.884200696804
15960,28888.106973621812
15961,20144.930131575584
15962,20640.884200696804
15963,21511.0168975583
15964,20640.884200696804
15965,20242.331132665633
15966,22017.14121116303
15967,41501.76214444314
15968,15045.468146881092
15969,24820.708711673553
15970,21930.86772193315
15971,18787.3577945813
15972,20791.877817322653
15973,23736.594774932997
15974,15873.800882021651
16239,8577.761340375524
16240,4948.289335845208
16241,6880.364380344482
16243,4026.8306301746343
16244,3502.1638591574037
16246,7587.2576646003445
16247,8514.212221798252
16248,9954.042469540922
16249,8117.19824640797
16252,7625.477104912271
16253,10188.411454395411
16255,7625.477104912271
16256,5549.438741489254
16257,8991.604769750425
16258,9935.375915969604
16259,6421.6175310574845
16260,9462.321328045226
16261,7559.693032368967
16262,4430.227832112549
16264,7150.939692769281
16265,6064.511720935999
16266,3610.456168842233
16267,3006.2381064010715
16268,5086.342395056418
16269,7242.580214036401
16270,7630.1105993282745
16271,7150.939692769281
16272,5298.553384038647
16273,6518.572873790296
16274,11313.857788434092
16275,4800.522936253857
16276,8249.95241188247
16277,6410.132570203617
16278,4091.9957781887365
16279,8989.854564574794
16280,7084.116868736611
16281,10377.60208381648
16282,10999.67084225338
16283,7455.004602961368
16284,5946.43404127735
16285,5801.424141032422
16286,7195.369972691901
16287,5107.950794468933
16288,10607.441019661772
16289,7195.369972691901
16290,7938.4961906854505
16291,3833.319364551309
16292,7195.369972691901
16293,3882.397508178535
16294,10197.581158064275
16295,3557.9752083604117
16296,3724.3918990171373
16297,5045.849013037795
16298,5420.354764237308
16299,6226.020508814298
16300,3217.7862381599944
16301,6757.656257296967
16302,8603.918348939078
16303,3057.517031807805
16304,8098.730144569491
16305,5068.6719585539595
16306,4315.220062191209
16307,10233.105024866818
16308,10660.5070889434
16309,4367.5032352501785
16310,6447.891096481577
16312,4298.3023362611875
16313,5932.81125681045
16315,7475.144898702147
16316,4973.447650642954
16317,5771.612056885406
16318,2913.511069269145
16319,8619.999686647167
16320,4743.628868983479
16321,5959.324768827105
